sku,_store,_attribute_set,_type,_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
1134,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre de T con imán en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","El Cable.  Ref.1134",,,"Bloque después de la columna de Información",,19.0000,0,"Cordones de Cuero con cierre de T con imán en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",elcable,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1127,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras trenzadas de Cuero con cierre de T con imán y piezas de metal en Zamak bañado en plata. ",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","El Rodeito.  Ref.1127",,,"Bloque después de la columna de Información",,19.0000,0,"Tiras trenzadas de Cuero con cierre de T con imán y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",elrodeito,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1130,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre delfín y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Espigon.  Ref.1130",,,"Bloque después de la columna de Información",,18.0000,0,"Cordones de Cuero con cierre delfín y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",espigon,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1136,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Indian Chic Seda.  Ref.1136",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",indianchicseda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1137,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cordón de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Indian Chic Seda Cuero.  Ref.1137",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de Cuero con cordón de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",indianchicsedacuero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1135,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Naufragio  Ref.1135",,,"Bloque después de la columna de Información",,29.0000,0,"Cordones de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",naufragio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1116,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán de bola y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Navio  Ref.1116",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre imán de bola y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",navio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1117,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de cuero con cierre garfio, piezas de metal en Zamak bañado en plata y pieza de resina beig.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Perla Blanca.  Ref.1117",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de cuero con cierre garfio, piezas de metal en Zamak bañado en plata y pieza de resina beig.",,,,,,1,2,,,"2011-10-02 12:18:27",perlablanca,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1129,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata cosidas con cordón de Algodón.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Rocas  Ref.1129",,,"Bloque después de la columna de Información",,25.0000,0,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata cosidas con cordón de Algodón.",,,,,,1,2,,,"2011-10-02 12:18:27",rocas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1017,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Roche Ref.1017",,,"Bloque después de la columna de Información",,26.0000,0,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",roche,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1139,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Tubos.  Ref.1139",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",tubos,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1102,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre en T y colgantes de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Niña.  Ref.1102",,,"Bloque después de la columna de Información",,19.0000,0,"Cordones de Cuero con cierre en T y colgantes de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",ninia,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1104,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero y Algodón con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Llano.  Ref.1104",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero y Algodón con cierre y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",nudollano,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1050,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Nudo.  Ref.1050",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",nudo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1098,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Grande.  Ref.1098",,,"Bloque después de la columna de Información",,24.0000,0,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",nudogrande,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1099,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Pequeño.  Ref.1099",,,"Bloque después de la columna de Información",,22.0000,0,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",nudopequenio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1059,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Ojo de Buey.  Ref.1059",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",ojodebuey,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1095,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cuero rígido con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Ovalo Regaliz.  Ref.1095",,,"Bloque después de la columna de Información",,22.0000,0,"Cuero rígido con cierre en T y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",ovaloregaliz,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1075,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Potro Beig Cuero.  Ref.1075",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",potrobeigcuero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1071,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Potro Negro Cebra.  Ref.1071",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",potronegrocebra,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1074,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Potro.  Ref.1074",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",potro,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1200,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con cierre de metal en Zamak bañado en plata. ",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Potro.  Ref.1200",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con cierre de metal en Zamak bañado en plata.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:19:49",potro,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1201,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Potro.  Ref.1201",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:20:06",potro,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1090,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre botón y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Tubo Pequeño Nudo.  Ref.1090 ",,,"Bloque después de la columna de Información",,24.0000,0,"Cordón de Cuero con cierre botón y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",tubopequenionudo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1091,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","De lunares.  Ref.1091",,,"Bloque después de la columna de Información",,24.0000,0,"Cordón de Cuero con cierre y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",delunares,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1008,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre plano de imán y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Punta Paloma.  Ref.1008",,,"Bloque después de la columna de Información",,25.0000,0,"Cordones de Cuero con cierre plano de imán y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",puntapaloma,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1203,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Rectángulo Doble Anilla.  Ref.1203",,,"Bloque después de la columna de Información",,24.0000,0,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:20:49",rectangulodobleanilla,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1065,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Bolas Locas.  Ref.1065",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",bolaslocas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1081,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Duna XL.  Ref.1081",,,"Bloque después de la columna de Información",,30.0000,0,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",dunaxl,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1205,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Taj.  Ref.1205",,,"Bloque después de la columna de Información",,20.0000,0,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:21:23",taj,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1083,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Doble Locura.  Ref.1083",,,"Bloque después de la columna de Información",,26.0000,0,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",doblelocura,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1124,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero con cierre en T y pieza de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Pulsera.  Ref.1124",,,"Bloque después de la columna de Información",,18.0000,0,"Base de Cuero con cierre en T y pieza de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",pulsera,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1044,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Sancti Petri.  Ref.1044",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",sanctipetri,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1041,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Tavira Doble.  Ref.1041",,,"Bloque después de la columna de Información",,25.0000,0,"Cordón de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",taviradoble,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1057,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Tavira.  Ref.1057",,,"Bloque después de la columna de Información",,26.0000,0,"Cordón de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",tavira,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1043,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Trenza de Cuero con cierre imán plano en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Trenzada.  Ref.1043",,,"Bloque después de la columna de Información",,19.0000,0,"Trenza de Cuero con cierre imán plano en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",trenzada,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1022,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Valdevaqueros.  Ref.1022",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",valdevaqueros,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1206,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resina negra.",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Perla Negra.  Ref.1206",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resina negra.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:22:48",perlanegra,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4020,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón, cierre de presión y  piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Roche.  Ref.4020",,,"Bloque después de la columna de Información",,16.0000,0,"Cordón de algodón, cierre de presión y  piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",roche,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4067,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón, cierre de presión y  piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Círculos.  Ref.4067",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de algodón, cierre de presión y  piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",circulos,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4062,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro con cierre de presión, piezas de metal en Zamak bañado en plata y resina  de color.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Semiaro-placa.  Ref.4062",,,"Bloque después de la columna de Información",,18.0000,0,"Aro con cierre de presión, piezas de metal en Zamak bañado en plata y resina  de color.",,,,,,1,2,,,"2011-10-02 12:18:27",semiaroplaca,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4061,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Semiaro-bola.  Ref.4061",,,"Bloque después de la columna de Información",,17.0000,0,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",,,,,,1,2,,,"2011-10-02 12:18:27",semiarobola,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4060,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Aro-bola.  Ref.4060",,,"Bloque después de la columna de Información",,16.0000,0,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",,,,,,1,2,,,"2011-10-02 12:18:27",arobola,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4059,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Aro-bola-plana.  Ref.4059",,,"Bloque después de la columna de Información",,16.0000,0,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",,,,,,1,2,,,"2011-10-02 12:18:27",arobolaplana,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
